ID,LAT,LON,Mills,PLT_CN,Conserve,ELEV,Ownership,SWMills,PulpMills,AVG_val_ac,TG_val_ac,BioTot,BioPulp,BioPallet,BioSaw,BioLD,L_BioTot,L_BioPulp,L_BioPallet,L_BioSaw,L_BioLD,BioForestType,BioPulpLD,L_BioPulpLD,HarvTot,HarvPulp,HarvSawlog,HarvPallet,HarvLD,HarvSawPulp,ratioTot,ratioPulp,ratioSawlog_0,ratioSawlog,ratioPallet,ratioLD,ChoiceTot,ChoicePulp,ChoiceSawlog_0,ChoiceSawlog,ChoicePallet,ChoiceLD,County,PPI(2016),PricePulp_county,PriceSaw_county,PricePallet_county,PriceBolt_county,PriceBiomass_county,PricePulp_county0,PriceSaw_county0,PricePallet_county0,PriceBolt_county0,PriceBiomass_county0,near_dist,Distance.roadsegment.,Distance.Rail.,Distance.national_highway.,Distance.State.road.,Year,Conservation_Type,Coastal,Megarion,Area_ha,Area_ac
3900,46.01202,-68.88876,3,7.60E+13,0,396.853424,STATE,2,0,685,158,107.3635515,47.80569199,0.777431016,32.52157412,27.03628535,99.17332041,42.32672391,0.590191656,26.47201619,30.37458032,Mixed,74.84197734,72.70130157,3.33829497,0,0,0,3.33829497,0,0.03366122,0,0,0,0,0.109904234,1,0,0,0,0,1,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,6.555307865,0.091618616,0.383180221,0.096429525,0.486105632,2011,2,0,Northern,2775.501199,6858.412826
3901,46.01533,-69.00075,3,7.06E+13,1,512.610718,STATE,2,0,685,158,201.2250784,39.85553489,1.4517762,22.12032802,139.2492155,159.6190716,25.89002993,1.33395906,15.54177069,118.187271,Mixed,179.1047504,144.077301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,9.905122476,22.91270296,13.83190942,21.33568322,2.927086324,1.708491683,3.952112913,2.385806158,3.680099607,0.504880445,2.869042635,0.003435748,0.433710105,0.042798871,0.593258069,2011,2,0,Northern,2615.617124,6463.330672
3902,46.01701,-69.11099,1,7.58E+13,1,468.45575,TIMO/REIT,1,0,685,158,125.4567261,27.15097366,1.28644236,21.72272351,76.58302892,98.22117626,19.88437253,2.157311433,15.39808666,62.93871707,Mixed,103.7340026,82.8230896,0,0,0,0.870869073,0,0.870869073,0,0,0,0,0.403682593,0,0,0,0,0,1,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,1.703831434,0.005404048,0.495225127,0.033681302,0.69901203,2011,2,0,Northern,2639.604732,6522.605342
3903,46.024612,-69.45631,0,1.08E+14,0,304.150513,TIMO/REIT,0,0,685,158,2.701368343,0,0,0,2.701368343,67.64334229,28.60109728,0,22.69342183,16.34882318,SW,2.701368343,44.94992065,64.94197395,28.60109728,22.69342183,0,13.64745484,51.29451911,0.960064535,1,1,1,0,0.834766802,2,2,2,2,0,2,Piscataquis,5.797583082,10.59699039,25.03686741,13.83190942,21.33568322,2.927086324,1.827828984,4.318500841,2.385806158,3.680099607,0.504880445,3.112737656,0.030405276,0.510925408,0.059414064,1.011962535,2011,0,0,Northern,2414.965183,5967.508928
3904,46.0265,-69.53093,0,7.04E+13,0,322.874268,TIMO/REIT,0,0,685,158,43.00847753,9.283782138,0,6.552340813,27.17235458,16.55286956,3.332637047,0,2.275598722,10.94463379,SW,36.45613672,14.27727127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,6.314825058,0.011318615,0.476798451,0.126397909,1.080612892,2011,0,0,Northern,2439.71582,6028.669084
3905,46.02677,-68.94596,3,7.04E+13,1,745.891846,STATE,2,0,685,158,235.9428945,59.1745526,10.07479139,14.78098004,161.9873618,226.075954,54.77830346,8.549423059,12.17097981,159.1266708,HW,221.1619144,213.9049683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,3.869514942,0.038487336,0.421884082,0.07465199,0.544887733,2011,2,0,Northern,1980.410455,4893.70081
3906,46.0349,-69.30639,0,7.58E+13,1,340.949799,TIMO/REIT,0,0,685,158,204.0452949,57.08275042,1.83552621,27.27284855,119.6896959,154.2497727,37.5588776,0.03211215,18.07308707,98.61780803,Mixed,176.7724463,136.1766815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,10.57155707,22.91270296,13.83190942,21.33568322,2.927086324,1.823442101,3.952112913,2.385806158,3.680099607,0.504880445,4.208397388,0.003395116,0.605927919,0.087474691,0.883949421,2011,2,0,Northern,2431.724193,6008.921343
3907,46.0366,-69.0669,2,7.60E+13,0,431.119476,STATE,2,0,685,158,95.33253405,17.75700568,1.084996036,9.633879281,67.94164909,81.39802995,13.7825246,0.908477089,9.627759855,57.9877455,Mixed,85.69865477,71.7702713,0,0,0,0,0,0.170399521,0,0,0.019542837,0,0,0,0,0,1,0,0,0,Piscataquis,5.797583082,10.17378034,22.91270296,13.83190942,21.33568322,2.927086324,1.754831314,3.952112913,2.385806158,3.680099607,0.504880445,0.181659922,0.001339027,0.485383519,0.00343113,0.662737538,2011,0,0,Northern,2776.468361,6860.802734
3908,46.03798,-69.19352,0,7.06E+13,1,374.656769,TIMO/REIT,0,0,685,158,182.2303398,22.99223163,1.745424319,9.76683575,149.4712724,158.3588441,16.03769204,1.722317048,7.602212958,134.7189391,HW,172.463504,150.7566376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,25.55242878,13.83190942,21.33568322,2.927086324,2.219825745,4.407427788,2.385806158,3.680099607,0.504880445,5.924891472,0.001329371,0.564899168,0.117197874,0.78311086,2011,2,0,Northern,2441.312349,6032.614194
3909,46.04139,-69.67044,0,7.60E+13,0,408.586578,TIMO/REIT,0,0,685,158,62.95580646,13.87809381,4.029373171,7.7218029,41.35590975,42.03668273,12.45377364,3.917159741,6.527980471,23.05492862,Mixed,55.23400356,35.50870132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,12.62942219,0.002655313,0.444876406,0.261848437,1.215017262,2011,0,0,Northern,2019.385876,4990.011173
3910,46.049573,-68.989801,2,1.08E+14,0,443.181824,STATE,2,0,685,158,166.458214,84.76413614,14.84433906,60.99740036,20.69667745,181.0702905,88.02722155,14.87338502,60.79035344,32.25271553,HW,105.4608136,120.2799377,14.81912349,3.26308541,0,0.02904596,11.55603808,3.29213137,0.081841828,0.037069049,0,0,0.001952882,0.358296593,1,1,0,0,1,1,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,1.27427423,0.006170653,0.459810313,0.025685959,0.593899392,2011,2,0,Northern,2145.963657,5302.791681
3911,46.050061,-69.646729,0,1.08E+14,0,377.597107,TIMO/REIT,0,0,685,158,215.1571823,85.71884068,10.16777829,74.54136097,54.89698061,256.5080524,85.88549047,10.45498122,73.65881432,96.9637476,HW,140.6158213,182.8492432,42.23341678,0.16664979,0,0.28720293,42.06676699,0.45385272,0.164647528,0.001940372,0,0,0.02747044,0.433840152,1,1,0,0,1,1,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,11.44049549,0.002264639,0.458348711,0.237654639,1.196337041,2011,0,0,Northern,1883.684135,4654.684867
3912,46.05295,-69.25199,0,7.04E+13,1,434.791779,TIMO/REIT,0,0,685,158,130.5770978,29.24279349,0,18.2342902,83.10001407,106.5957146,16.43459495,0,10.09166841,80.06945124,SW,112.3428076,96.50404358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,6.901667595,0.001622088,0.616414167,0.142825974,0.842863183,2011,0,0,Northern,2426.995945,5997.237588
3913,46.05301,-69.3699,0,7.06E+13,1,298.299652,STATE,0,0,685,158,148.5104094,70.12882801,4.752689086,59.96289483,18.41868661,134.8956498,64.80222058,4.438971171,57.07827592,13.01515331,HW,88.54751462,77.81737518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,1.341711164,0.03074553,0.581047818,0.026512698,0.948117894,2011,2,0,Northern,2558.504781,6322.203
3914,46.0559,-69.48728,0,7.58E+13,0,291.526398,TIMO/REIT,0,0,685,158,112.1525485,12.59340806,0,4.354641548,95.20449885,61.01498247,1.453205985,0,1.11031879,58.4514577,SW,107.7979069,59.90466309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,3.764650345,0.001108068,0.523588789,0.078119973,1.053459897,2011,0,0,Northern,2225.922514,5500.374318
3915,46.06029,-68.89324,3,7.58E+13,1,370.012024,STATE,2,0,685,158,129.7393423,41.76328959,8.267363557,26.00377231,61.97228043,136.0516046,43.73779312,6.733848835,27.73509478,64.57871674,HW,103.73557,108.3165131,6.312262308,1.97450353,1.731322468,0,2.60643631,5.23934072,0.046396089,0.045144105,0.155459214,0.062423528,0,0.040360609,1,1,1,1,0,1,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,3.298334599,0.048015414,0.428942737,0.047971099,0.509035444,2011,2,0,Northern,2490.172126,6153.349332
3916,46.0636,-69.13332,0,7.60E+13,0,358.922272,TIMO/REIT,0,0,685,158,119.435074,19.02478441,0.487270193,9.987530324,90.42275925,73.55712226,11.74429203,0.537293925,8.653911306,53.15891893,Mixed,109.4475437,64.9032135,0,0,0,0.050023732,0,0.050023732,0,0,0,0,0.093103104,0,0,0,0,0,1,0,Piscataquis,5.797583082,11.04862875,27.16103228,13.83190942,21.33568322,2.927086324,1.905730128,4.68488884,2.385806158,3.680099607,0.504880445,2.674940586,0.001108268,0.545725776,0.051774541,0.734188239,2011,2,0,Northern,2595.718932,6414.16117
3917,46.0665,-69.31842,0,7.04E+13,0,312.276215,TIMO/REIT,0,0,685,158,51.60976685,19.90717444,0,13.6471583,18.05543411,39.02195581,10.36417317,0,5.387457845,23.2703248,SW,37.96260855,33.6344986,5.21489069,0,0,0,5.21489069,0,0.133639911,0,0,0,0,0.224100469,1,0,0,0,0,1,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,3.983338833,0.006717955,0.622629276,0.079681789,0.908951885,2011,0,0,Northern,2336.964696,5774.765527
3918,46.069077,-69.199024,0,1.08E+14,0,355.44104,TIMO/REIT,0,0,685,158,122.0813158,31.50600476,0,11.41970708,79.155604,98.56487275,27.42705056,0,9.433501875,61.70432031,SW,110.6616088,89.13137054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,5.546855927,0.010982401,0.591734504,0.114451544,0.798607295,2011,2,0,Northern,2236.516772,5526.553301
3919,46.07537,-68.95256,2,7.06E+13,1,644.810974,STATE,2,0,685,158,165.6389495,42.04260669,5.333772036,11.96872369,111.6276191,150.3638338,36.1712875,4.095611546,9.342715139,104.8498312,HW,153.6702258,141.0211182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,24.6559502,13.83190942,21.33568322,2.927086324,2.219825745,4.25279808,2.385806158,3.680099607,0.504880445,2.589417934,0.022637548,0.467764178,0.0385414,0.569227604,2011,2,0,Northern,2354.348156,5817.720992
3920,46.07753,-69.66465,0,7.58E+13,0,384.017517,TIMO/REIT,0,0,685,158,27.3893701,8.694266798,0.7419412,5.985401905,12.7097014,83.85709655,38.25516651,3.843496808,32.65402067,12.94790938,Mixed,21.4039682,51.20307541,56.46772645,29.56089971,26.66861876,3.101555608,0.23820798,56.22951848,0.673380415,0.772729605,0.818001896,0.816702452,0.806961932,0.018397409,1,2,2,2,2,1,Piscataquis,5.797583082,9.82816286,22.91270296,13.83190942,21.33568322,2.927086324,1.695217252,3.952112913,2.385806158,3.680099607,0.504880445,12.32743931,0.016805791,0.481462449,0.255860748,1.223575806,2011,0,0,Northern,2016.371507,4982.562505
3921,46.07783,-69.55849,0,7.06E+13,0,360.246277,TIMO/REIT,0,0,685,158,73.36016079,16.33625417,1.02229092,8.14445439,48.87945224,44.42298292,10.27463184,0.988638761,4.701818669,29.44653241,Mixed,65.21570641,39.7211647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,10.43638946,22.91270296,13.83190942,21.33568322,2.927086324,1.800127625,3.952112913,2.385806158,3.680099607,0.504880445,7.264680862,0.0042003,0.511899589,0.150113731,1.127098814,2011,0,0,Northern,3483.981106,8609.104801
3922,46.07921,-68.82507,3,7.60E+13,0,614.941895,STATE,2,0,685,158,63.72649644,6.520927375,0.54080502,2.092216796,55.11335227,48.19936754,4.530800163,0.36837402,0.84789523,42.82067214,Mixed,61.63427965,47.35147095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,11.37474888,22.91270296,13.83190942,21.33568322,2.927086324,1.961981177,3.952112913,2.385806158,3.680099607,0.504880445,3.977577925,0.02087485,0.402195987,0.060926036,0.457778902,2011,2,0,Northern,2150.863475,5314.899395
3923,46.08687,-69.06929,1,7.58E+13,1,420.951874,STATE,1,0,685,158,144.2805496,54.1129724,0,43.75684651,46.41073067,119.1128475,41.45897616,0,33.09463557,44.55923579,Mixed,100.5237031,86.01821136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,0.067759,0.009607611,0.529452649,0.000981662,0.681447787,2011,2,0,Northern,2450.449293,6055.192073
3924,46.08889,-69.46885,0,7.04E+13,0,288.402954,NON-FOREST,0,0,685,158,27.01122206,6.45099,1.56932916,1.80597732,18.75425474,122.2118231,41.00696087,1.81433112,26.46803682,54.73682542,HW,25.20524474,95.74378967,95.20060105,34.55597087,24.6620595,0.24500196,35.98257068,59.21803037,0.778980287,0.842685489,0.990401112,0.931767613,0.135037071,0.657374088,2,2,2,2,1,1,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,3.450120211,0.008435377,0.561372846,0.065744183,1.052149133,2011,0,0,Northern,3006.633208,7429.552459
3925,46.091187,-69.413071,0,1.08E+14,0,318.030273,TIMO/REIT,0,0,685,158,153.2818761,40.59564498,7.864296773,17.05018315,95.63604797,189.9719961,49.50962602,8.233912706,17.00568608,123.456684,HW,136.231693,172.9663086,36.73461707,8.91398104,0,0.369615933,27.82063603,9.283596973,0.19336859,0.180045413,0,0,0.044889465,0.225347346,1,1,0,0,1,1,Piscataquis,5.797583082,12.86962418,25.53214009,13.83190942,21.33568322,2.927086324,2.219825745,4.40392828,2.385806158,3.680099607,0.504880445,2.09422636,0.027421834,0.590154077,0.030440676,1.004485522,2011,2,0,Northern,1820.976993,4499.732144
3926,46.09442,-69.7283,0,7.06E+13,1,436.725616,CORPORATE,0,0,685,158,128.3995131,31.14710411,2.391942989,19.17676209,78.07564691,120.4900522,30.80621804,2.150823404,23.18547091,66.49836328,HW,109.222751,97.30458069,4.008708825,0,4.008708825,0,0,4.24982841,0.03327004,0,0.20203944,0.172897451,0,0,1,0,1,1,0,0,Piscataquis,5.797583082,12.86962418,25.66132531,13.83190942,21.33568322,2.927086324,2.219825745,4.42621088,2.385806158,3.680099607,0.504880445,15.50484848,0.011889899,0.484539977,0.320723088,1.288726112,2011,1,0,Northern,1869.232594,4618.974333
3927,46.09671,-69.384943,0,1.08E+14,0,310.816833,STATE,0,0,685,158,218.5769361,97.25912848,4.503874218,44.63722234,76.68058531,215.7624871,97.95699909,5.141444088,44.66463102,73.14085701,Mixed,173.9397138,171.0978546,0.72527929,0.69787061,0.02740868,0.63756987,0,1.33544048,0.003361471,0.007124255,0,0.000613655,0.124005991,0,1,1,0,1,1,0,Piscataquis,5.797583082,10.17943098,27.16103228,13.83190942,21.33568322,2.927086324,1.755805969,4.68488884,2.385806158,3.680099607,0.504880445,2.732052088,0.026669198,0.609261786,0.043258439,0.982000286,2011,0,0,Northern,2070.727083,5116.878058
3928,46.09809,-68.88909,2,7.04E+13,1,352.331573,STATE,2,0,685,158,241.5204058,94.46340681,17.72234082,45.00321637,102.0537826,242.1624834,95.28954489,17.9654245,41.77824958,105.0946889,HW,196.5171894,200.3842316,3.86704438,0.82613808,0,0.24308368,3.0409063,1.06922176,0.0159688,0.008669766,0,0,0.013530639,0.028934919,1,1,0,0,1,1,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,0.821778953,0.013486275,0.461587051,0.013726386,0.522653022,2011,2,0,Northern,2328.901988,5754.842142
3929,46.09989,-69.01347,2,7.60E+13,0,303.863739,STATE,2,0,685,158,78.1762515,28.41579283,0.061577145,26.68212958,23.0783291,89.89137436,33.1143801,0.034894172,30.84544617,25.93154809,SW,51.49412193,59.04592896,11.71512286,4.69858727,4.163316597,0,2.85321899,8.88858684,0.130325328,0.141889634,0.135992356,0.13497346,0,0.110028872,1,1,1,1,0,1,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,0.009131578,0.000106805,0.515408119,0.00013324,0.634844058,2011,2,0,Northern,2717.892517,6716.058673
3930,46.10443,-69.23798,0,7.04E+13,1,315.744934,STATE,0,0,685,158,146.3846462,56.94375655,0.01469412,40.39719135,49.04369832,121.3638933,45.1783528,0,31.076154,45.10938655,SW,105.9874549,90.28774261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,7.471449852,0.002375943,0.644006808,0.153958971,0.846326083,2011,0,0,Northern,2732.152713,6751.296384
3931,46.10584,-69.11782,0,7.06E+13,1,384.27179,TIMO/REIT,0,0,685,158,199.8180437,57.87574672,5.250738894,32.59090842,109.3513885,163.613693,43.95135155,3.555318375,26.55038736,93.11195411,HW,167.2271352,137.0633087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,2.196655989,0.001598906,0.571208092,0.039389934,0.733553009,2011,2,0,Northern,1958.06762,4838.490461
3932,46.10633,-69.61192,0,7.60E+13,0,346.986237,TIMO/REIT,0,0,685,158,126.9823853,61.78573361,0,52.65285822,12.54379346,115.9871021,56.09233946,0,46.59960506,13.29515757,SW,74.32952707,69.38749695,0.75136411,0,0,0,0.75136411,0,0.006477997,0,0,0,0,0.056514118,1,0,0,0,0,1,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,10.2283144,0.015185075,0.521574805,0.207608956,1.187600812,2011,0,0,Northern,2480.314629,6128.990925
3933,46.11708,-69.68917,0,7.04E+13,1,348.672638,CORPORATE,0,0,685,158,53.80438789,16.16589601,1.900660265,4.310305099,33.32818678,117.4298199,44.90638008,4.237867716,33.19858951,39.32485033,HW,49.49408279,84.23123169,63.62543203,28.74048407,28.88828441,2.337207451,5.99666355,57.62876848,0.541816653,0.640008926,0.916796106,0.870166017,0.551505523,0.152490435,1,1,2,2,1,1,Piscataquis,5.797583082,12.86962418,24.63897338,13.83190942,21.33568322,2.927086324,2.219825745,4.249869823,2.385806158,3.680099607,0.504880445,13.99536324,0.003857834,0.516701209,0.285412985,1.262087312,2011,1,0,Northern,2466.806633,6095.61194
3934,46.11802,-69.30708,0,7.06E+13,0,310.619537,TIMO/REIT,0,0,685,158,88.08584614,12.02730214,0,0.45207621,75.60646779,45.14368789,1.971650048,0,0,43.17203785,SW,87.63376993,45.1436882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,6.297929764,0.013426069,0.670507602,0.114410916,0.916269871,2011,0,0,Northern,3287.661676,8123.988925
3935,46.126704,-68.929846,2,1.08E+14,0,251.734604,STATE,2,0,685,158,166.363918,69.02293672,0,44.85368022,52.48730102,171.868032,65.19543367,1.17587946,37.95131793,68.72128038,Mixed,121.5102377,133.9167175,16.23397936,0,0,1.17587946,16.23397936,1.17587946,0.094456073,0,0,0,1,0.236229291,1,0,0,0,2,1,Piscataquis,5.797583082,9.521922271,22.91270296,13.83190942,21.33568322,2.927086324,1.642395139,3.952112913,2.385806158,3.680099607,0.504880445,0.244241387,0.003639166,0.504689045,0.003732955,0.572207917,2011,2,0,Northern,2203.894743,5445.942513
3936,46.12867,-69.42748,0,7.58E+13,1,313.975372,TIMO/REIT,0,0,685,158,89.18618626,7.918198383,0,4.967139581,76.30084829,30.52086999,2.030995493,0,1.3328238,27.1570507,Mixed,84.21904667,29.1880455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,4.756020069,0.009673783,0.616347751,0.070084579,1.033960002,2011,2,0,Northern,2634.426819,6509.81044
3937,46.12872,-69.09635,1,7.58E+13,0,323.242249,STATE,1,0,685,158,140.1376092,81.68553979,0,64.62511164,0,136.0759225,75.97714088,0,59.81126369,0.287517927,SW,75.5124976,76.26465607,0.287517927,0,0,0,0.287517927,0,0.002112923,0,0,0,0,1,1,0,0,0,0,2,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,3.148889303,0.000321091,0.579241011,0.046632441,0.72233151,2011,2,0,Northern,1451.417342,3586.530359
3938,46.128757,-69.560148,0,1.08E+14,0,339.122711,TIMO/REIT,0,0,685,158,146.6102777,41.89760264,4.736020013,14.34500479,90.36767029,103.2494177,30.22529056,4.575095123,12.58311905,60.44100811,HW,132.2652729,90.66629791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,12.86962418,27.16103228,13.83190942,21.33568322,2.927086324,2.219825745,4.68488884,2.385806158,3.680099607,0.504880445,8.627679825,0.001131906,0.55883639,0.165352801,1.151473912,2011,0,0,Northern,3252.851049,8037.969992
3939,46.13199,-69.18858,0,7.60E+13,0,294.035858,STATE,0,0,685,158,238.3524993,93.73788969,0.68700366,75.76799541,68.84661418,215.1336239,87.00376121,0.72695196,71.02350111,57.10636157,SW,162.5845039,144.1101227,0,0,0,0.0399483,0,0.0399483,0,0,0,0,0.05495315,0,0,0,0,0,1,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,5.984475136,0.003061053,0.633616529,0.113999988,0.808983861,2011,2,0,Northern,2744.43413,6781.644425
3940,46.135898,-69.118579,0,1.08E+14,0,304.591736,STATE,0,0,685,158,175.139085,77.01092751,0.348095825,12.62236362,85.5057939,145.3704832,63.31040976,0.191236719,8.02829216,74.03178123,SW,162.5167214,137.3421936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,3.961385965,0.008146202,0.596904509,0.062093403,0.745587089,2011,2,0,Northern,1887.924399,4665.162787
3941,46.14208,-69.00089,2,7.58E+13,1,304.511902,STATE,2,0,685,158,67.77896075,27.3609145,3.852311138,14.81391135,25.6041349,61.42453794,24.00465174,3.7285199,11.88879898,25.53108722,Mixed,52.9650494,49.5357399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,10.28622166,24.67861636,13.83190942,21.33568322,2.927086324,1.774225831,4.256707668,2.385806158,3.680099607,0.504880445,2.326218605,0.007404489,0.54935737,0.034115437,0.641908969,2011,2,0,Northern,2783.292471,6877.665479
3942,46.14397,-68.89571,2,7.06E+13,1,236.509827,STATE,2,0,685,158,293.1387341,157.290075,7.974346485,141.5555273,0,271.857052,142.147555,8.091902569,126.8429201,2.866576948,Mixed,151.5832068,145.0141296,2.866576948,0,0,0.117556084,2.866576948,0.117556084,0.010544427,0,0,0,0.01452762,1,1,0,0,0,1,2,Piscataquis,5.797583082,10.05323902,24.24751976,13.83190942,21.33568322,2.927086324,1.734039664,4.182349682,2.385806158,3.680099607,0.504880445,0.010037317,0.000192184,0.497047373,0.000162015,0.551980318,2011,2,0,Northern,3372.657531,8334.018257
3943,46.14499,-69.60428,0,7.06E+13,1,327.75705,CORPORATE,0,0,685,158,145.5460463,65.99782033,0.044366175,27.02239311,52.52583286,133.4366076,59.70711472,0.04289355,25.56502971,48.16446322,SW,118.5236532,107.8715744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,11.01811886,0.001847147,0.560871949,0.212286217,1.198096491,2011,0,0,Northern,2982.988817,7371.125896
3944,46.14926,-69.3711,0,7.60E+13,0,314.475464,TIMO/REIT,0,0,685,158,99.43981676,36.18224304,3.916132771,19.83495198,43.42262174,87.7848561,35.9005751,4.49725633,16.60610133,35.27817967,Mixed,79.60486478,71.17875671,0,0,0,0.581123559,0,0.581123559,0,0,0,0,0.129217353,0,0,0,0,0,1,0,Piscataquis,5.797583082,10.2438833,24.38719075,13.83190942,21.33568322,2.927086324,1.76692307,4.206440926,2.385806158,3.680099607,0.504880445,6.367982864,0.00421274,0.661433584,0.09620259,0.986786999,2011,2,0,Northern,3732.144613,9222.330183
3945,46.15654,-69.25493,0,7.59E+13,0,345.658508,CORPORATE,0,0,685,158,77.00272718,12.98147039,0,6.112648754,57.90860805,39.83670149,6.863515029,0,2.760354048,30.21283242,SW,70.89007844,37.07634735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Piscataquis,5.797583082,8.32435614,22.91270296,13.83190942,21.33568322,2.927086324,1.435832143,3.952112913,2.385806158,3.680099607,0.504880445,9.580480576,5.04E-06,0.694452478,0.179220647,0.879725265,2011,0,0,Northern,3041.130044,7514.795996
