LAT,LON,COUNTY,2001_TotB,2006_TotB,2011_TotB,2016_TotB,2001_PulpB,2006_PulpB,2011_PulpB,2016_PulpB,2001_PalletB,2006_PalletB,2011_PalletB,2016_PalletB,2001_SawB,2006_SawB,2011_SawB,2016_SawB,2001_LDB,2006_LDB,2011_LDB,2016_LDB,2001_TotH,2006_TotH,2011_TotH,2016_TotH,2001_PulpH,2006_PulpH,2011_PulpH,2016_PulpH,2001_PalletH,2006_PalletH,2011_PalletH,2016_PalletH,2001_SawH,2006_SawH,2011_SawH,2016_SawH,2001_LDH,2006_LDH,2011_LDH,2016_LDH
45.14584,-68.94638,Piscataquis,79,87.5,101.4,112.4,33.2,35.8,40.4,44.8,6.8,6.9,7,7.2,24.45465931,28.71474641,33.39730166,36.1108423,21.4,23,27.6,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.147697,-69.173892,Piscataquis,0,187.3,174.2,78.5,0,53.9,54,22.4,0,5.1,5.4,3,0,25.18486131,24.88956162,8.801363561,0,108.2,95.3,47.3,0,NA,0,112.7465025,0,NA,0,38.38796665,0,0,0,3.3,0,NA,0,19.09481705,0,NA,0,55.26371884
45.15444,-69.64685,Piscataquis,87.6,81.1,114.5,99.7,29.7,24.8,28.5,31.7,3.4,2.6,2.8,2.7,25.24402137,21.52161678,23.55937921,28.0401665,32.7,34.8,62.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.16335,-69.00569,Piscataquis,0,65.6,91.8,56.2,0,24.7,27,24,0,1.4,1.5,2.8,0,11.27385413,13.11089075,14.16019229,0,29.7,51.7,18.1,0,NA,0,45.78455757,0,NA,0,18.33069812,0,0,0,0.1,0,NA,0,3.388438725,0,NA,0,24.06542073
45.16473,-69.32268,Piscataquis,246.5,117,73,82.3,90,47.5,32,36.5,16,4.2,0.9,0.6,47.18372759,14.30258263,4.411389798,4.571054329,109.4,55.1,36.6,41.2,0,136.9308507,62.89050807,0,0,46.39838382,21.01004222,0,0,12.5,4.8,0,0,33.82590247,13.5079046,0,0,56.70656438,28.37256125,0
45.1688,-69.48444,Piscataquis,116.5,104.9,113.5,85.6,43.5,45.1,45.1,28.4,3.4,3.6,3.4,0,20.21849805,23.75508182,22.70435689,3.408001731,52.7,36,45.7,53.7,0,0,0,113.2826813,0,0,0,50.71234802,0,0,0,6.7,0,0,0,45.28954449,0,0,0,17.28078877
45.16927,-69.60281,Piscataquis,0,95.9,114.9,135.1,0,18.2,24.5,26.9,0,3.8,4.3,4.7,0,11.71996297,15.00486663,18.4597865,0,66,75.4,89.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.16995,-69.11531,Piscataquis,0,93.1,106.1,111.9,0,43.4,48.4,49.1,0,6.6,6.4,4.4,0,28.1810808,32.77885018,33.22390602,0,21.6,24.8,29.6,0,NA,NA,NA,0,NA,NA,NA,0,0,0,3.8,0,NA,NA,NA,0,NA,NA,NA
45.171078,-69.374235,Piscataquis,0,209.1,99.8,108.5,0,71.5,30.2,29.1,0,13,6.4,6,0,46.0425823,15.51928876,16.46630906,0,91.5,54.1,63,0,NA,107.0172994,0,0,NA,39.9689047,0,0,0,6.2,0,0,NA,32.18752445,0,0,NA,34.86087029,0
45.17567,-68.8849,Piscataquis,80.4,112.6,122.2,128.2,27.8,36.5,44.7,51,3.4,4.2,4.7,4.8,16.63597434,19.47563059,27.43376675,29.54838335,36,56.6,50,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.17945,-69.29082,Piscataquis,88.1,107.2,148.5,53.2,5.3,4.8,6.1,5.9,0,0.2,0.5,0,2.241952265,0.80895843,1.41815751,0.28297962,80.6,101.6,141,47,0,17.87601298,0,42.19925448,0,3.141374198,0,15.63985763,0,0,0,1.4,0,3.04091172,0,4.335159885,0,11.69372706,0,22.22423697
45.18604,-69.20143,Piscataquis,0,165.3,159.5,158,0,37.8,31.3,35.3,0,1.6,1.9,3.1,0,13.53642151,6.289405851,9.26029083,0,113.9,121.9,113.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.18746,-69.66117,Piscataquis,36.3,23.9,57.6,88.3,16.3,3.6,7.8,14.1,1.8,0.4,1.4,2.6,12.38526356,0.467951138,2.070723463,4.825975386,7.6,19.8,47.7,69.3,0,63.31205173,0,0,0,30.02281464,0,0,0,3.3,0,0,0,24.70954556,0,0,0,8.579691527,0,0
45.18801,-69.26473,Piscataquis,71.5,44.9,48.9,49.5,5.5,10,14,17,0,0,0.5,1,0,0,0.484362725,0.9580571,65.9,34.9,34.4,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.19181,-69.06884,Piscataquis,101.2,114.3,141.7,124.8,36.9,44.3,57.1,56.2,4.6,5.7,7.7,8.5,13.50178165,17.84896292,25.43700327,32.93518494,50.9,52.1,59.1,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.19417,-69.34567,Piscataquis,0,143.3,115.9,114.1,0,31.8,27.9,35.5,0,0,0,0,0,12.67675344,15.3408554,21.62632473,0,98.7,72.6,57,0,NA,57.43552896,17.34819206,0,NA,20.16436853,7.86395911,0,0,0,0,0,NA,0,6.92306776,0,NA,37.27116044,2.561165188
45.202272,-69.537813,Piscataquis,0,19.1,50.3,110.6,0,0,0.7,1.8,0,0,0,0,0,0,0,0.527837987,0,19.1,49.7,108.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.206144,-68.966666,Piscataquis,0,68,85.4,109.8,0,18,20.1,27.3,0,0.5,1,1.2,0,1.245716098,2.994008763,4.696524508,0,48.7,62.2,77.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.20788,-68.90967,Piscataquis,131.4,133.9,31.7,39,52.6,56.6,11.5,11.1,7.3,7.5,0,0,27.72937405,31.6086091,0.51747388,1.267974304,51.1,45.6,19.7,26.6,0,0,100.2150156,0,0,0,46.93789664,0,0,0,7.6,0,0,0,30.60847671,0,0,0,22.66864222,0
45.21249,-69.42249,Piscataquis,64.8,86.1,89.6,69,23,32.1,35.5,31.5,1.4,2.3,3.5,1.8,15.88232994,20.01029045,24.17137922,23.96267359,26,34,30,13.6,0,0,0,35.99447546,0,0,0,16.05158007,0,0,0,4.7,0,0,0,8.99314535,0,0,0,10.94975004
45.215903,-69.118746,Piscataquis,0,290.6,293.7,256.9,0,69.8,75.5,67.1,0,0,0,0,0,60.96276645,63.84081358,54.96324579,0,159.8,154.4,134.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.21887,-68.98852,Piscataquis,138.2,137.8,142.4,0,41.4,44.2,46.8,0,10.8,12.2,13,0,21.4680644,24.81566396,28.34885236,0,75.3,68.8,67.2,0,0,5.101608905,0,NA,0,0.573165285,0,NA,0,0,0,0,0,0,0,NA,0,4.52844362,0,NA
45.21952,-69.2365,Piscataquis,69,93.9,113.6,89.7,22.5,30,37.2,36.3,1.5,1.7,1.7,0.3,13.19312778,19.32090828,23.95635485,24.90807207,33.3,44.6,52.5,28.4,0,0,0,42.56719408,0,0,0,12.45403485,0,0,0,2.2,0,0,0,10.14049218,0,0,0,19.97266705
45.22097,-69.58483,Piscataquis,178.3,194.3,163.8,166.4,33.9,43.2,42.9,47.2,6.1,6.9,5.2,5.2,29.75541317,38.61609723,39.32967315,43.60992673,114.7,112.5,81.6,75.6,0,0,256.7739579,0,0,0,16.63704252,0,0,0,5.3,0,0,0,13.51785736,0,0,0,226.6190581,0
45.22289,-69.18417,Piscataquis,0,56.4,63.6,83.7,0,14.9,18.3,24.3,0,0,0,0.1,0,0.640596784,1.511029721,2.93237658,0,40.8,43.7,56.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.22542,-69.07463,Piscataquis,64.2,93.3,92.9,72.3,22.6,27,28,23.1,0,0,0,0,10.5846339,7.450303508,9.925021458,9.948057578,31,58.9,55,39.3,0,49.47491874,0,0,0,21.71073366,0,0,0,0,0,0,0,19.70240696,0,0,0,8.061778126,0,0
45.228975,-69.453647,Piscataquis,0,86.2,98,116.4,0,26.7,31.1,39.1,0,3.1,3.5,3.5,0,20.92909406,24.00825937,28.68824482,0,38.5,42.9,48.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.23237,-68.94394,Piscataquis,0,86.9,114.1,133.5,0,25.9,34.7,42.3,0,2,2,1.9,0,15.51855691,21.18341953,25.89961325,0,45.5,58.2,65.3,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.23498,-69.49242,Piscataquis,18,31.1,44.7,53.1,5.7,7.4,10.1,11.3,0.4,0.5,0.5,0.7,0.388044869,0.893552853,1.220973767,3.342468281,11.9,22.8,33.4,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.23733,-69.62878,Piscataquis,168.4,90.8,116.3,147.5,37.3,35.8,41.8,50.1,5,5.7,5.7,6.1,25.69337985,28.36968539,33.04603582,39.87312353,105.4,26.7,41.4,57.5,0,76.35873157,0,0,0,4.798235295,0,0,0,0,0,0,0,1.126466793,0,0,0,70.43402949,0,0
45.23916,-68.80495,Piscataquis,90.3,119.9,116.9,114.8,12.8,19.8,21.1,20.6,0.6,0.7,0.9,0.9,6.0200672,8.106351287,10.79621887,8.901589279,71.5,92,85,85.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.240068,-69.307789,Piscataquis,0,123.3,103,99.8,0,48.9,40.8,40.6,0,4.2,5.3,5.8,0,28.94949027,24.59158087,25.51913067,0,45.5,37.6,33.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.247703,-68.892801,Piscataquis,0,147.4,159.5,183.4,0,61.4,69.9,80.5,0,2.9,3.6,5,0,38.43733067,47.01243467,57.8219688,0,47.6,42.6,45.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.24978,-69.60052,Piscataquis,190.7,212.1,217.1,245.8,76.3,82.6,80.3,89.1,14.5,14.6,13.3,13.4,61.0240034,66.99031191,65.67637801,74.00301403,53.4,62.5,71.1,82.7,0,0,76.91676812,0,0,0,32.84812871,0,0,0,3.9,0,0,0,29.69680938,0,0,0,14.37183003,0
45.25597,-69.2544,Piscataquis,84.5,96.5,123.8,76.3,31.4,31.1,38.3,18.8,2,1.5,1.5,0.5,18.44740856,17.93365551,20.15540113,7.825566736,34.7,47.5,65.3,49.7,0,0,0,39.73871553,0,0,0,19.54286276,0,0,0,0,0,0,0,14.40389269,0,0,0,5.791960082
45.25802,-69.54191,Piscataquis,0,18.9,47.4,82.1,0,0,0,2.3,0,0,0,0,0,0.0112455,0.0193256,0.02154138,0,18.9,47.3,79.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.2589,-69.03057,Piscataquis,157.4,178.7,160.4,127,45.1,50.9,46.1,32.8,10.4,14.2,11.6,6.3,27.97821391,30.6153573,29.86120922,21.80630941,84.3,97.3,84.5,72.4,0,90.00021135,0,111.2683251,0,44.94740908,0,42.31199462,0,5.4,0,13.7,0,34.64792219,0,30.94787036,0,10.40488008,0,38.00846011
45.25897,-69.12843,Piscataquis,170.8,161.3,179.4,204.9,55.3,53,55.6,62.1,5.6,7,7.3,7.1,46.02649513,41.42749797,44.35291691,51.80704285,69.5,66.9,79.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.26203,-69.36687,Piscataquis,133.7,148,159.7,170.1,33.6,32.8,36,39.5,6.6,6.5,7,7.4,25.96658882,26.96920295,30.39918026,33.18116419,74.1,88.2,93.3,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.26752,-68.84901,Piscataquis,212.3,255.1,291.9,343,22.6,24.9,30.4,40.9,2.8,2.7,3.4,4.5,5.841543599,8.81835458,11.51813971,17.07359105,183.8,221.3,250,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.27323,-69.18032,Piscataquis,104.2,121.5,111.7,143.1,35.5,44.5,41.6,53.7,1.8,2.9,2,4.4,25.46873582,32.3099161,31.41825103,40.05374635,43.2,44.6,38.6,49.3,0,0,47.95351453,0,0,0,15.34632132,0,0,0,2.8,0,0,0,9.842463027,0,0,0,22.76473019,0
45.27763,-69.41725,Piscataquis,214.7,226,231.2,245.6,99.8,102.9,104.7,110.2,4.9,4.8,4.6,4.4,70.73438079,73.48474493,78.60757415,82.20320809,44.2,49.6,47.9,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.28316,-69.25412,Piscataquis,136.2,142.5,110.3,112.1,65.5,68.9,51.5,53.5,3.8,5.2,5,5.5,47.91457383,50.82340938,36.15187795,39.32716106,22.8,22.8,22.7,19.2,0,0,47.14336619,0,0,0,25.70687901,0,0,0,0.8,0,0,0,22.81583926,0,0,0,0,0
45.29501,-68.96633,Piscataquis,121.6,129.1,145,135,45.9,47.2,52.7,50.1,7.1,6.9,6.5,6.1,35.60602168,36.58335188,42.66141923,39.38959858,40.1,45.3,49.7,45.5,0,0,0,82.21384003,0,0,0,45.07156119,0,0,0,1.7,0,0,0,40.42529068,0,0,0,0
45.301147,-69.655727,Piscataquis,0,33.5,46.1,24.9,0,16.4,20,3.3,0,0.6,0.9,0.3,0,13.64233404,17.07932238,1.28892946,0,3.5,9,20.3,0,NA,0,33.5705977,0,NA,0,18.24877659,0,0,0,0.8,0,NA,0,16.62240106,0,NA,0,0
45.30455,-68.88495,Piscataquis,162.7,155.2,81,105.1,26,29.1,38.9,47.6,3.7,4.3,6.7,7.2,13.34968269,15.57568673,26.25256145,35.12700588,123.4,110.6,15.9,22.3,0,0,72.31288593,0,0,0,1.785639476,0,0,0,0.3,0,0,0,0.300496123,0,0,0,70.22675033,0
45.30931,-69.00697,Piscataquis,164.6,188.9,220.1,26.7,51.6,57,66.5,6.9,10.4,13.3,16.7,0.5,17.46650198,22.86721448,30.26564753,0.468782948,95.6,109,123.4,19.3,0,0,0,167.4413478,0,0,0,62.64526416,0,0,0,16.9,0,0,0,30.65886131,0,0,0,74.1372223
45.31035,-69.36275,Piscataquis,118.9,120.2,126.7,129.3,54.5,58.7,61.3,63,8.6,9.7,10.2,12.2,33.56761985,40.60876547,45.84440758,48.85999744,30.8,20.9,19.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.31121,-69.11988,Piscataquis,103.1,95.1,53.1,56.3,33.9,29.3,15.5,25,2.3,2.4,0,0,14.06158562,16.77448187,10.2102952,15.45172279,55.2,49.1,27.5,15.9,0,63.17320937,74.35092109,0,0,29.61668192,25.39723585,0,0,4.4,3.2,0,0,9.7850011,13.2515185,0,0,23.77152635,35.70216674,0
45.31461,-69.48197,Piscataquis,0,182.3,166.8,184,0,82.1,77.9,85,0,2.8,2.9,3.4,0,67.86926331,64.93216853,71.63893445,0,32.4,24,27.4,0,NA,30.07896136,0,0,NA,14.71858402,0,0,0,0,0,0,NA,14.08519462,0,0,NA,1.275182716,0
45.320822,-69.449105,Piscataquis,0,66.3,84.8,104.2,0,23.2,24.9,25.7,0,0,0,0,0,0.114089168,0.308691653,0.663313437,0,43,59.6,77.9,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.32253,-69.58801,Piscataquis,114.7,140.4,164.6,197.1,39.5,49.6,59.6,69.3,5.7,7.9,10.2,11.4,21.23059335,31.95956433,42.8624199,53.17430019,54.1,58.8,62.2,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.322766,-69.21521,Piscataquis,0,0,88.4,48.6,0,0,17.9,20.7,0,0,6.7,8.2,0,0,10.36187978,13.68983081,0,0,60.2,14.2,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA
45.32502,-69.52836,Piscataquis,140.4,156.9,166.4,169.3,64,68.8,68.5,75.4,6.9,7.1,6.4,6.5,53.27193091,57.51118223,58.66453849,65.32982756,23.1,30.6,39.3,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.33047,-69.65069,Piscataquis,0,38.5,74,92.8,0,8,14.3,20.7,0,0,0,0.1,0,4.998097183,8.901624235,14.07818329,0,25.5,50.8,58.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.33283,-69.30614,Piscataquis,207.3,203.2,189.5,69.9,52.1,47.6,44.5,2,3.7,3.6,3.7,0,44.27386537,39.33977283,35.87767116,0,110.9,116.3,109.1,67.9,0,0,0,103.2002026,0,0,0,42.11956998,0,0,0,3.8,0,0,0,35.2368999,0,0,0,25.84373272
45.34045,-69.17598,Piscataquis,158.8,177,157.8,160.3,68.5,73.3,63.2,67,3.9,3.9,3.2,3.2,33.74921738,36.51663914,29.27403838,31.54722621,56.5,67.2,65.3,61.8,0,0,111.6561425,0,0,0,54.45024631,0,0,0,3.1,0,0,0,39.38528244,0,0,0,17.8206138,0
45.34165,-69.06317,Piscataquis,0,114.2,134.7,87.3,0,38,51,34.1,0,0,1.2,1.5,0,24.54864625,37.85445603,27.0589694,0,51.7,45.8,26.2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.343929,-69.590076,Piscataquis,0,145.8,161.2,177.2,0,52.5,63.1,69.6,0,4.7,5,4.2,0,42.66196753,53.87813685,59.63058614,0,50.7,44.2,48,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.35268,-69.25647,Piscataquis,0,180.8,197.8,100,0,32.7,37.1,18.9,0,6.3,6.7,1.7,0,27.04261092,30.46798516,13.33760011,0,121,130.2,67.8,0,NA,0,151.9158882,0,NA,0,31.05921956,0,0,0,6.8,0,NA,0,24.94017589,0,NA,0,95.91649274
45.35359,-69.50312,Piscataquis,204.5,217.6,201.5,221.1,77.3,80.2,79.8,85.5,13.9,14.8,15.8,16.5,54.78891034,61.10470801,60.35656319,66.93404558,72.4,76.3,61.3,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.35372,-68.97725,Piscataquis,38.7,46.8,73.9,106.3,11.1,11.4,17.6,27.6,0,0,0,0,0.15274007,1.223777853,3.571891951,11.73463641,27.4,34.2,52.8,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.354769,-68.832264,Piscataquis,0,108.5,66.5,75.5,0,54,27.7,23.6,0,1.6,0.8,0.7,0,47.2666984,23.7997263,18.71759777,0,7.2,15,33.2,0,NA,110.2829933,62.5464401,0,NA,59.06834624,37.28814842,0,0,2,0,0,NA,53.29011382,36.96921711,0,NA,0,0
45.3554,-69.00762,Piscataquis,0,140.6,137.5,97.7,0,59.7,57.1,41.2,0,4.4,4.4,2.3,0,42.13233898,39.98610883,29.56632291,0,38.9,40.4,26.9,0,NA,0,50.00309189,0,NA,0,23.01967714,0,0,0,2.5,0,NA,0,18.59257592,0,NA,0,8.39083884
45.36262,-68.90228,Piscataquis,37,66.6,117.4,98.7,0.9,3.8,12,14.8,0,0,0.2,1.5,0.00296548,0.01437758,0.632687449,3.257677509,36.1,62.7,104.8,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.37153,-69.35662,Piscataquis,35.8,71.6,91.1,138.3,3.2,4.5,7.2,8.6,1.4,1.6,1.3,1.4,1.828653166,2.524800985,2.629720906,3.783269717,30.7,64.5,81.3,125.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.374673,-69.166315,Piscataquis,0,46.4,22.5,39.5,0,17.7,5.5,11.9,0,0,0,0,0,11.53312713,4.263232566,10.56309926,0,17.2,12.8,17.1,0,NA,36.48279903,0,0,NA,17.82755065,0,0,0,0,0,0,NA,12.83434238,0,0,NA,5.820906,0
45.37595,-69.41599,Piscataquis,0,138.8,139.3,146.8,0,64.7,69.3,73.6,0,4.7,4.9,4.4,0,54.99391209,60.45078084,66.36370263,0,19.1,9.6,6.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.37656,-69.66889,Piscataquis,52.6,59,80.1,99,19.4,21.6,27.4,40.9,2.3,2.4,3,3.8,10.95743387,14.25026443,18.76215761,29.77718823,22.2,23.2,33.9,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.37713,-68.95013,Piscataquis,66.3,29.6,44.7,55.2,29.6,6.8,8.2,5.5,2,0.9,1,0,27.69165006,5.885035124,6.946315203,4.415371538,9,16.9,29.5,45.3,0,45.67164925,0,0,0,23.36116211,0,0,0,1.1,0,0,0,22.2410649,0,0,0,0.06942224,0,0
45.37732,-68.83904,Piscataquis,0,14.2,13,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,13,12.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.37795,-69.5415,Piscataquis,14.9,11.7,38.9,75.2,7,2.7,1.6,7.8,1.7,0.7,0,0,3.134547465,1.320991828,0.844444032,2.24825629,4.7,7.7,36.4,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.39328,-69.05082,Piscataquis,77.1,72.5,64.9,82.2,21.3,22.6,24.1,37.9,0,0,0,0,14.24357489,16.82874815,20.10382886,33.25661911,41.5,33.1,20.7,11.1,0,0,2.64369964,0,0,0,0.74389161,0,0,0,0,0,0,0,0.297882585,0,0,0,1.601925445,0
45.39482,-69.3401,Piscataquis,202,198.2,192.7,205.9,70,63,55.4,59.3,12.4,10.4,9.4,9.2,60.79176181,55.56313817,48.72340612,52.96516349,71.2,79.7,88.6,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.39674,-69.49171,Piscataquis,30.5,41.3,76,118.5,5.2,8.3,16.8,26.4,0,0,0,0,0.959404031,4.017446099,10.1369082,18.82470089,24.3,29,49.1,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.40439,-69.59879,Piscataquis,0,107.5,136,127.1,0,14.6,22.1,26.8,0,1,1.1,0.1,0,5.860520928,9.278009335,14.75739498,0,87,104.6,85.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.40642,-69.13628,Piscataquis,185.3,196.1,0,0,82.7,85.7,0,0,2.7,2.9,0,0,64.7646128,68.83721541,0,0,37.8,41.5,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA
45.40686,-69.24335,Piscataquis,94.3,105.8,115.7,89.5,0.3,0.2,0.4,1.1,0.1,0.2,0.2,0.2,0.12933158,0.1517726,0.167921693,0.156043361,93.9,105.4,115.2,88.2,0,0,89.87959382,0,0,0,0.22021188,0,0,0,0.2,0,0,0,0.1852592,0,0,0,89.47412274,0
45.40733,-68.89498,Piscataquis,123.3,48.2,67.4,99.5,31.3,10.3,11.7,13.4,6.9,1.2,1.8,2.7,14.01135096,1.959007155,3.079389032,4.542539996,78,35.9,52.6,81.5,0,74.27465069,0,0,0,20.62029382,0,0,0,6.1,0,0,0,12.7023993,0,0,0,40.95195758,0,0
45.40763,-69.00947,Piscataquis,0,118.5,135.6,146.6,0,35.5,40.2,47,0,2.6,3.4,4.8,0,13.84485741,14.70127027,19.01977584,0,69.1,80.7,80.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.411374,-69.334416,Piscataquis,0,204.2,216.1,233.9,0,47.9,50.6,54,0,3,2.7,2.5,0,46.05360452,48.56035975,52.26440254,0,110.2,116.9,127.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.41257,-69.27837,Piscataquis,54.3,47.5,73.9,98,4.8,10.1,19.6,34,0,0,0,0,3.727144855,7.812171798,13.78952023,23.95938238,45.7,29.5,40.5,40,0,2.879842428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.879842428,0,0
45.4145,-69.71715,Piscataquis,17.4,56.6,118.2,157.9,5.5,7.6,16.9,26.3,0,0,0,0,4.748345884,6.242833266,11.08986943,17.5529593,7.1,42.7,90.3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.428359,-69.522911,Piscataquis,0,136.7,175.4,218.9,0,45.7,56.4,70.8,0,2.8,2.7,3.1,0,43.07279464,49.51649054,59.64017231,0,47.9,69.5,88.4,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.43017,-69.06412,Piscataquis,110.2,111,114.2,126.7,43.5,46,47.7,55.7,4.2,4.5,3.8,4.1,20.21408511,23.42876456,26.71714845,33.69582774,46.5,41.5,39.8,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.43093,-69.43045,Piscataquis,0,0,9.3,55.9,0,0,0,4,0,0,0,0,0,0,0,0.101100615,0,0,9.3,51.8,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0
45.434076,-69.703969,Piscataquis,0,26.4,73.6,109.9,0,0.1,0.3,3.6,0,0,0,0,0,0,0,0.110986838,0,26.3,73.3,106.2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.437047,-69.123596,Piscataquis,0,110.5,89.8,105.8,0,34.3,27.8,32.5,0,3.6,2.7,3,0,27.94025298,23.72802256,27.51968579,0,48.2,38.3,45.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.4405,-69.17912,Piscataquis,0,208.9,184.8,203.2,0,44.5,40.2,44.9,0,4.1,4.6,5.9,0,23.74142066,21.69405443,22.68272328,0,140.6,122.9,135.6,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.445851,-68.850622,Piscataquis,0,134.5,161.3,187.8,0,39.6,43.5,45,0,5.7,6.1,5.6,0,30.91707941,34.64530225,37.27810853,0,63.9,83.2,105.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.44591,-69.46682,Piscataquis,25,42.9,71.2,89.5,1.3,5.7,15.5,30,0,0,0,0,0.693695625,4.325384035,8.649441651,22.28332942,22.9,32.9,47.1,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.44768,-69.65956,Piscataquis,104.5,100.2,121.7,127.7,29.3,28,34.5,39.7,1.1,1.6,2.3,3.1,1.751748277,2.952604796,4.47312194,6.624444103,73.4,69.2,82.7,81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.44946,-68.84849,Piscataquis,213.6,238,268.8,270.5,46.9,49.8,53.5,52.5,6.8,6.6,6.5,5.9,38.8231138,41.43944319,44.61241947,43.220104,127.8,146.8,170.7,174.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.45177,-68.96904,Piscataquis,99.5,115,142.4,97.3,13.1,15.9,19.8,22.9,2,2,2,1,10.92745763,13.52024881,17.22047171,20.98665912,75.5,85.6,105.5,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
